Date,Temperature,Humidity,Pressure,Wind_Speed,Rainfall,CO2_Level,Visibility,Cloud_Cover
2023-10-06,29.07,47.59,1003.55,21.55,0.25,420.79,5.73,85.16
2023-10-07,24.56,22.23,1009.26,0.72,0.34,420.08,9.32,17.33
2023-10-08,20.93,44.56,1000.21,10.73,0.13,420.35,3.97,17.39
2023-10-09,26.76,35.46,1013.11,0.0,0.49,420.77,5.12,0.0
2023-10-10,28.3,34.3,1016.59,16.27,0.47,420.99,7.34,55.01
2023-10-11,26.92,46.11,1020.79,0.0,0.03,420.63,3.74,84.55
2023-10-12,23.85,73.38,1023.4,14.91,0.47,421.79,6.57,71.65
2023-10-13,21.2,41.3,1020.05,15.15,0.4,420.86,5.61,73.12
2023-10-14,19.36,29.1,1014.91,8.48,0.01,419.36,8.82,77.26
2023-10-15,19.94,48.64,1022.84,9.49,0.29,420.97,9.85,56.4
2023-10-16,20.74,49.74,1019.41,11.16,0.25,419.29,5.14,31.23
2023-10-17,23.21,52.3,1005.63,17.82,1.25,420.55,5.85,33.82
2023-10-18,19.64,29.42,1017.5,11.03,0.33,421.11,8.89,70.52
2023-10-19,21.35,25.7,1019.05,9.67,0.49,421.52,6.74,69.26
2023-10-20,18.77,36.65,1019.84,14.68,0.51,420.16,9.04,70.56
2023-10-21,23.13,52.37,1012.54,0.05,0.06,418.38,6.64,24.91
2023-10-22,19.55,41.92,1017.14,21.34,0.49,417.66,6.59,48.63
2023-10-23,19.48,42.35,1012.81,8.27,0.26,418.82,10.0,51.48
2023-10-24,22.83,47.93,1014.55,11.67,0.06,419.46,7.08,21.43
2023-10-25,18.16,23.87,1008.39,15.75,0.19,420.67,7.08,34.0
2023-10-26,19.84,31.46,1011.36,19.66,0.03,418.67,10.0,31.41
2023-10-27,19.23,41.49,1009.56,23.79,0.32,418.41,4.74,49.16
2023-10-28,19.7,45.48,1016.39,17.22,1.11,418.92,5.4,61.41
2023-10-29,18.71,49.77,1020.42,0.0,0.95,417.23,10.0,38.03
2023-10-30,27.1,46.26,1011.99,16.47,0.57,419.29,10.0,51.39
2023-10-31,20.51,39.98,1011.56,6.66,0.04,421.98,8.05,68.64
2023-11-01,19.73,69.78,1008.25,2.37,0.91,421.69,7.46,17.04
2023-11-02,20.89,45.75,1013.12,23.22,0.52,419.29,2.29,57.51
2023-11-03,12.56,46.43,1020.3,14.86,0.63,420.19,6.94,86.59
2023-11-04,19.59,54.75,1008.44,13.36,0.25,420.34,7.37,31.26
2023-11-05,15.17,48.25,1008.75,15.92,0.48,420.37,5.29,52.78
2023-11-06,20.93,58.93,1016.59,17.33,0.77,420.03,7.32,47.45
2023-11-07,15.86,44.06,1021.79,8.47,0.66,419.73,4.69,27.98
2023-11-08,20.97,63.91,1019.91,4.25,0.16,419.36,8.39,61.1
2023-11-09,16.95,35.6,1015.88,9.46,0.54,421.11,7.04,23.3
2023-11-10,18.3,42.35,1012.77,8.6,0.27,419.41,6.86,82.33
2023-11-11,16.25,58.97,1008.69,6.14,0.41,418.12,7.18,40.01
2023-11-12,9.5,30.61,1016.87,31.15,0.5,420.37,8.11,0.0
2023-11-13,17.35,38.59,1023.56,12.27,0.1,419.97,9.64,48.82
2023-11-14,18.58,27.62,1009.23,12.64,1.59,419.1,9.6,59.87
2023-11-15,13.38,41.61,1015.27,12.57,1.26,420.15,1.09,36.92
2023-11-16,15.24,49.5,1029.43,20.56,0.36,419.67,7.1,75.38
2023-11-17,20.78,48.04,1008.12,29.55,0.04,420.68,4.14,70.62
2023-11-18,22.32,46.91,1009.66,17.88,0.45,420.45,8.57,31.42
2023-11-19,20.37,52.01,1011.63,10.54,0.46,419.82,7.52,41.73
2023-11-20,20.12,50.36,1011.42,16.85,0.24,419.57,9.86,65.85
2023-11-21,18.62,29.14,1014.56,4.36,0.2,418.74,8.19,14.85
2023-11-22,16.43,53.74,1015.08,11.92,0.68,420.13,4.71,39.69
2023-11-23,24.38,35.72,1014.87,31.97,0.28,419.73,5.96,97.98
2023-11-24,13.44,37.57,1011.29,14.49,0.55,419.58,8.98,35.15
2023-11-25,15.97,62.09,1009.26,19.95,0.27,418.29,6.31,30.69
2023-11-26,19.24,63.52,1018.59,19.01,0.21,418.82,7.68,37.06
2023-11-27,21.16,54.76,1017.4,10.7,0.1,420.82,9.59,30.61
2023-11-28,17.27,41.41,1011.43,14.63,0.13,419.4,6.33,17.06
2023-11-29,18.85,54.82,1011.52,0.0,0.64,419.29,10.0,24.88
2023-11-30,20.02,42.61,1008.65,9.04,1.58,418.56,6.59,24.13
2023-12-01,19.7,55.94,1011.21,20.53,0.07,418.51,10.0,37.38
2023-12-02,15.36,56.02,1010.21,20.35,0.56,419.03,6.65,26.63
2023-12-03,18.74,45.99,1007.6,5.32,0.1,420.7,6.97,43.22
2023-12-04,12.09,47.04,1012.5,9.98,0.78,420.72,7.85,45.23
2023-12-05,11.54,38.09,1006.29,18.86,2.42,420.67,5.53,100.0
2023-12-06,21.94,56.33,1018.69,0.0,1.43,419.48,5.33,59.95
2023-12-07,15.02,53.31,1003.5,10.76,1.58,419.89,8.09,90.05
2023-12-08,14.04,43.59,999.6,12.65,0.17,419.92,9.78,22.97
2023-12-09,17.99,33.0,1014.8,27.05,0.73,420.14,9.72,24.5
2023-12-10,16.82,58.56,1015.21,8.08,0.06,420.05,9.17,35.6
2023-12-11,15.87,61.23,1011.82,14.83,1.34,419.59,4.36,1.71
2023-12-12,12.9,77.5,1016.61,16.51,0.06,419.45,4.54,34.73
2023-12-13,18.72,54.83,1016.38,5.37,0.76,421.44,9.12,42.19
2023-12-14,16.58,70.58,1007.79,16.63,0.92,420.62,9.29,63.3
2023-12-15,16.12,57.82,1017.27,26.13,0.43,418.49,3.82,28.28
2023-12-16,20.7,36.12,1004.97,11.09,0.72,419.25,7.11,71.48
2023-12-17,15.33,47.37,1018.68,14.79,0.22,419.81,9.84,54.68
2023-12-18,15.24,66.74,1007.35,13.2,0.02,419.44,7.37,57.12
2023-12-19,21.31,57.73,1006.01,12.99,0.8,418.7,4.66,46.83
2023-12-20,13.7,62.18,1012.26,28.68,0.3,420.46,8.54,92.94
2023-12-21,17.23,70.05,1016.15,22.5,0.86,421.1,4.72,92.52
2023-12-22,21.62,54.58,1011.15,19.9,0.21,420.13,8.43,63.0
2023-12-23,13.16,49.3,1016.35,15.58,1.1,421.06,6.07,45.48
2023-12-24,10.99,55.77,1016.44,17.72,0.3,420.57,7.91,51.71
2023-12-25,21.81,72.58,1017.6,21.04,1.5,419.4,10.0,41.94
2023-12-26,18.78,70.57,1018.09,16.0,0.3,420.89,7.89,62.01
2023-12-27,17.66,51.54,1015.0,20.99,0.28,420.32,4.23,0.0
2023-12-28,20.82,64.08,1016.03,6.39,0.52,420.34,9.17,35.94
2023-12-29,15.87,47.64,1019.03,30.73,1.21,419.65,6.61,81.96
2023-12-30,12.2,53.69,1008.75,12.77,1.77,418.97,7.41,66.49
